2016-09-26 13:37:43.656250|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2016-09-26 13:37:46.747070|INFO    |VirtualServerBase|  1| client connected 'Ross'(id:397) from 107.129.31.5:51981
2016-09-26 18:08:19.470703|INFO    |VirtualServerBase|  1| client connected 'headcrabaregood'(id:633) from 73.253.129.160:65050
2016-09-26 19:55:23.917968|INFO    |VirtualServerBase|  1| client connected 'Hank(Karl Arnet)'(id:648) from 74.76.179.204:62843
2016-09-26 20:18:58.781250|INFO    |VirtualServerBase|  1| client connected 'Hanz'(id:918) from 69.253.153.232:49160
2016-09-26 20:44:12.106445|INFO    |VirtualServerBase|  1| client disconnected 'headcrabaregood'(id:633) reason 'reasonmsg=connection lost'
2016-09-26 20:44:15.564453|INFO    |VirtualServerBase|  1| client connected 'headcrabaregood'(id:633) from 73.253.129.160:65050
2016-09-26 20:58:24.412109|INFO    |VirtualServerBase|  1| client connected 'nwarner426'(id:557) from 75.134.147.127:58183
2016-09-26 20:59:53.553710|INFO    |VirtualServerBase|  1| client connected 'Rodrik'(id:598) from 24.171.29.95:49920
2016-09-26 21:00:30.003906|INFO    |VirtualServerBase|  1| client connected 'herpaderp'(id:650) from 67.3.8.209:58606
2016-09-26 22:33:13.361328|INFO    |VirtualServerBase|  1| client connected 'Ritsu'(id:349) from 24.166.34.49:64922
2016-09-26 22:45:20.451171|INFO    |VirtualServerBase|  1| client disconnected 'herpaderp'(id:650) reason 'reasonmsg=connection lost'
2016-09-26 22:46:49.491210|INFO    |VirtualServerBase|  1| client connected 'herpaderp'(id:650) from 67.3.8.209:65040
2016-09-26 22:50:52.385742|INFO    |VirtualServerBase|  1| client disconnected 'herpaderp'(id:650) reason 'reasonmsg=connection lost'
2016-09-27 00:10:18.231445|INFO    |VirtualServerBase|  1| client disconnected 'Ritsu'(id:349) reason 'reasonmsg=leaving'
2016-09-27 00:23:30.463867|INFO    |VirtualServerBase|  1| client disconnected 'headcrabaregood'(id:633) reason 'reasonmsg=leaving'
2016-09-27 00:23:36.788085|INFO    |VirtualServerBase|  1| client connected 'headcrabaregood'(id:633) from 73.253.129.160:65050
2016-09-27 00:26:35.553710|INFO    |VirtualServerBase|  1| client disconnected 'headcrabaregood'(id:633) reason 'reasonmsg=leaving'
2016-09-27 00:30:36.910156|INFO    |VirtualServerBase|  1| client connected 'Skit Rombony'(id:733) from 98.252.66.150:56207
2016-09-27 00:30:41.296875|INFO    |VirtualServerBase|  1| client connected 'Winter'(id:900) from 69.143.206.56:57699
2016-09-27 00:43:23.742187|INFO    |VirtualServerBase|  1| client connected 'headcrabaregood'(id:633) from 73.253.129.160:65050
2016-09-27 00:44:08.922851|INFO    |VirtualServerBase|  1| client disconnected 'headcrabaregood'(id:633) reason 'reasonmsg=leaving'
2016-09-27 00:51:27.780273|INFO    |VirtualServerBase|  1| client connected 'GoSain'(id:921) from 184.162.2.188:56528
2016-09-27 00:53:34.461914|INFO    |VirtualServerBase|  1| client connected 'penskee'(id:922) from 173.177.79.12:59103
2016-09-27 01:33:07.140625|INFO    |VirtualServerBase|  1| client disconnected 'Hank(Karl Arnet)'(id:648) reason 'reasonmsg=connection lost'
2016-09-27 01:38:06.207031|INFO    |VirtualServerBase|  1| client connected 'Ursus'(id:746) from 173.91.252.115:58325
2016-09-27 01:39:01.872070|INFO    |VirtualServerBase|  1| client connected 'headcrabsaregood'(id:848) from 73.253.129.160:51747
2016-09-27 01:39:59.884765|INFO    |VirtualServerBase|  1| client disconnected 'Ursus'(id:746) reason 'reasonmsg=leaving'
2016-09-27 01:41:15.269531|INFO    |VirtualServerBase|  1| client disconnected 'headcrabsaregood'(id:848) reason 'reasonmsg=Leaving'
2016-09-27 02:11:20.785156|INFO    |VirtualServerBase|  1| client disconnected 'nwarner426'(id:557) reason 'reasonmsg=leaving'
2016-09-27 02:11:25.417968|INFO    |VirtualServerBase|  1| client disconnected 'Winter'(id:900) reason 'reasonmsg=leaving'
2016-09-27 02:11:29.225585|INFO    |VirtualServerBase|  1| client disconnected 'Hanz'(id:918) reason 'reasonmsg=leaving'
2016-09-27 02:11:31.695312|INFO    |VirtualServerBase|  1| client disconnected 'Rodrik'(id:598) reason 'reasonmsg=leaving'
2016-09-27 02:40:15.668945|INFO    |VirtualServerBase|  1| client disconnected 'Skit Rombony'(id:733) reason 'reasonmsg=leaving'
2016-09-27 03:22:22.340820|INFO    |VirtualServerBase|  1| client disconnected 'Ross'(id:397) reason 'reasonmsg=connection lost'
2016-09-27 03:22:36.690429|INFO    |VirtualServerBase|  1| client connected 'Ross'(id:397) from 107.129.31.5:51981
2016-09-27 04:55:25.849609|INFO    |VirtualServerBase|  1| client disconnected 'GoSain'(id:921) reason 'reasonmsg=leaving'
2016-09-27 04:55:26.828125|INFO    |VirtualServerBase|  1| client disconnected 'penskee'(id:922) reason 'reasonmsg=leaving'
2016-09-27 15:51:31.939453|INFO    |VirtualServerBase|  1| client connected 'Hank(Karl Arnet)'(id:648) from 74.76.179.204:57504
2016-09-27 15:52:07.459960|INFO    |VirtualServerBase|  1| client disconnected 'Hank(Karl Arnet)'(id:648) reason 'reasonmsg=leaving'
2016-09-27 18:19:47.201171|INFO    |VirtualServerBase|  1| client connected 'Hank(Karl Arnet)'(id:648) from 74.76.179.204:62834
2016-09-27 19:48:26.782226|INFO    |VirtualServerBase|  1| client connected 'headcrabaregood'(id:633) from 73.253.129.160:64822
2016-09-27 19:57:05.057617|INFO    |VirtualServerBase|  1| client connected 'Hanz'(id:918) from 69.253.153.232:50056
2016-09-27 21:07:21.974609|INFO    |VirtualServerBase|  1| client connected 'nwarner426'(id:557) from 75.134.147.127:50572
2016-09-27 21:17:10.455078|INFO    |VirtualServerBase|  1| client disconnected 'Hanz'(id:918) reason 'reasonmsg=connection lost'
2016-09-27 21:23:51.234375|INFO    |VirtualServerBase|  1| client connected 'Hanz'(id:918) from 69.253.153.232:50056
2016-09-27 21:24:40.764648|INFO    |VirtualServerBase|  1| client connected 'Rodrik'(id:598) from 24.171.29.95:51420
2016-09-27 21:24:51.436523|INFO    |VirtualServerBase|  1| client disconnected 'Hanz'(id:918) reason 'reasonmsg=connection lost'
2016-09-27 21:24:53.922851|INFO    |VirtualServerBase|  1| client connected 'Hanz'(id:918) from 69.253.153.232:50056
2016-09-27 21:27:00.288085|INFO    |VirtualServerBase|  1| client disconnected 'Hanz'(id:918) reason 'reasonmsg=connection lost'
2016-09-27 21:27:02.789062|INFO    |VirtualServerBase|  1| client connected 'Hanz'(id:918) from 69.253.153.232:50056
2016-09-27 21:36:44.748046|INFO    |VirtualServerBase|  1| client connected 'herpaderp'(id:650) from 67.3.8.209:56864
2016-09-27 21:39:04.992187|INFO    |VirtualServerBase|  1| client disconnected 'herpaderp'(id:650) reason 'reasonmsg=connection lost'
2016-09-27 21:46:08.815429|INFO    |VirtualServerBase|  1| client connected 'herpaderp'(id:650) from 67.3.8.209:50631
2016-09-27 21:55:34.845703|INFO    |VirtualServerBase|  1| client disconnected 'Hank(Karl Arnet)'(id:648) reason 'reasonmsg=leaving'
