2016-03-31 19:15:57.061122|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2016-03-31 19:16:03.006109|INFO    |VirtualServerBase|  1| client connected 'Skit Rombony'(id:733) from 98.252.66.150:49659
2016-03-31 19:16:03.423662|INFO    |VirtualServerBase|  1| client connected 'Hank(Karl Arnet)'(id:648) from 74.76.179.204:56652
2016-03-31 19:45:24.961218|INFO    |VirtualServerBase|  1| client connected 'Dark'(id:276) from 107.10.51.255:50561
2016-03-31 19:50:47.940703|INFO    |VirtualServerBase|  1| client disconnected 'Hank(Karl Arnet)'(id:648) reason 'reasonmsg=leaving'
2016-03-31 20:18:20.173225|INFO    |VirtualServerBase|  1| client connected 'Ritsu'(id:349) from 24.166.34.49:63720
2016-03-31 20:28:44.524576|INFO    |VirtualServerBase|  1| client connected 'headcrabaregood'(id:633) from 73.253.129.160:64852
2016-03-31 20:28:48.714916|INFO    |VirtualServerBase|  1| client disconnected 'headcrabaregood'(id:633) reason 'reasonmsg=leaving'
2016-03-31 20:29:02.624139|INFO    |VirtualServerBase|  1| client connected 'headcrabaregood'(id:633) from 73.253.129.160:64852
2016-03-31 20:44:59.887064|INFO    |VirtualServerBase|  1| client disconnected 'headcrabaregood'(id:633) reason 'reasonmsg=leaving'
2016-03-31 20:57:13.983623|INFO    |VirtualServerBase|  1| client connected 'Hank(Karl Arnet)'(id:648) from 74.76.214.38:55212
2016-03-31 20:57:22.899652|INFO    |VirtualServerBase|  1| client disconnected 'Hank(Karl Arnet)'(id:648) reason 'reasonmsg=leaving'
2016-03-31 20:57:32.493488|INFO    |VirtualServerBase|  1| client connected 'Hank(Karl Arnet)'(id:648) from 74.76.214.38:55212
2016-03-31 20:57:40.584430|INFO    |VirtualServerBase|  1| client connected 'headcrabaregood'(id:633) from 73.253.129.160:64852
2016-03-31 21:03:52.670145|INFO    |VirtualServerBase|  1| client connected 'Rodrik'(id:598) from 24.171.29.95:54638
2016-03-31 21:11:16.035149|INFO    |VirtualServerBase|  1| client connected 'Nwarner426'(id:557) from 75.134.131.96:65040
