2016-03-14 17:53:48.402251|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2016-03-14 18:26:02.658437|INFO    |VirtualServerBase|  1| client connected 'Somedude'(id:723) from 135.23.255.250:55897
2016-03-14 18:26:17.838087|INFO    |VirtualServerBase|  1| client disconnected 'Somedude'(id:723) reason 'reasonmsg=Aids'
2016-03-14 18:48:47.161529|INFO    |VirtualServerBase|  1| client connected 'Razz'(id:393) from 65.25.104.246:56731
2016-03-14 18:55:30.965327|INFO    |VirtualServerBase|  1| client connected 'Hank(Karl Arnet)'(id:648) from 74.76.179.204:57825
2016-03-14 19:00:56.789922|INFO    |VirtualServerBase|  1| client connected 'Somedude'(id:723) from 135.23.255.250:49836
2016-03-14 19:04:45.946543|INFO    |VirtualServerBase|  1| client connected 'Winter'(id:627) from 69.143.206.56:64019
2016-03-14 19:04:49.495743|INFO    |VirtualServerBase|  1| client connected 'headcrabaregood'(id:633) from 73.253.129.160:54364
2016-03-14 19:30:44.391746|INFO    |VirtualServerBase|  1| client disconnected 'headcrabaregood'(id:633) reason 'reasonmsg=leaving'
2016-03-14 19:30:55.489354|INFO    |VirtualServerBase|  1| client connected 'headcrabaregood'(id:633) from 73.253.129.160:55767
2016-03-14 19:50:33.626097|INFO    |VirtualServerBase|  1| client connected 'colin47'(id:669) from 108.18.193.235:49856
2016-03-14 19:54:06.889582|INFO    |VirtualServerBase|  1| client connected 'Somnus'(id:480) from 74.141.93.84:50489
2016-03-14 19:59:56.191195|INFO    |VirtualServerBase|  1| channel 'America's Army'(id:128) edited by 'Somnus'(id:480)
2016-03-14 20:23:00.136666|INFO    |VirtualServerBase|  1| client disconnected 'Winter'(id:627) reason 'reasonmsg=leaving'
2016-03-14 20:43:12.148936|INFO    |VirtualServerBase|  1| client disconnected 'colin47'(id:669) reason 'reasonmsg=leaving'
2016-03-14 20:45:33.547411|INFO    |VirtualServerBase|  1| client connected 'Rodrik'(id:598) from 24.171.29.95:51480
2016-03-14 21:02:43.420471|INFO    |VirtualServerBase|  1| client connected 'herpaderp'(id:650) from 67.7.204.206:53150
2016-03-14 21:03:16.138679|INFO    |VirtualServerBase|  1| client connected 'Nwarner426'(id:557) from 75.134.131.96:65524
2016-03-14 21:46:47.526360|INFO    |VirtualServerBase|  1| client connected 'Winter'(id:627) from 69.143.206.56:60663
2016-03-14 22:26:54.685564|INFO    |VirtualServerBase|  1| client disconnected 'Somedude'(id:723) reason 'reasonmsg=Aids'
2016-03-14 23:00:33.259824|INFO    |VirtualServerBase|  1| client connected 'Mr. Mango'(id:665) from 69.118.63.150:63508
2016-03-14 23:12:14.442580|INFO    |VirtualServerBase|  1| client disconnected 'Mr. Mango'(id:665) reason 'reasonmsg=leaving'
2016-03-14 23:12:21.666361|INFO    |VirtualServerBase|  1| client connected 'Mr. Mango'(id:665) from 69.118.63.150:63508
2016-03-14 23:12:27.769986|INFO    |VirtualServerBase|  1| client disconnected 'Mr. Mango'(id:665) reason 'reasonmsg=leaving'
2016-03-14 23:53:10.867635|INFO    |VirtualServerBase|  1| client disconnected 'herpaderp'(id:650) reason 'reasonmsg=connection lost'
2016-03-14 23:53:51.407071|INFO    |VirtualServerBase|  1| client connected 'herpaderp'(id:650) from 67.7.204.206:62008
2016-03-15 00:08:04.001025|INFO    |VirtualServerBase|  1| client disconnected 'headcrabaregood'(id:633) reason 'reasonmsg=leaving'
2016-03-15 00:11:11.381204|INFO    |VirtualServerBase|  1| client disconnected 'Hank(Karl Arnet)'(id:648) reason 'reasonmsg=leaving'
2016-03-15 00:17:33.391061|INFO    |VirtualServerBase|  1| client connected 'Somedude'(id:723) from 135.23.255.250:63193
2016-03-15 00:17:42.713833|INFO    |VirtualServerBase|  1| client disconnected 'Somedude'(id:723) reason 'reasonmsg=Aids'
2016-03-15 00:43:05.541920|INFO    |VirtualServerBase|  1| client disconnected 'herpaderp'(id:650) reason 'reasonmsg=leaving'
2016-03-15 00:43:30.301878|INFO    |VirtualServerBase|  1| client connected 'herpaderp'(id:650) from 67.7.204.206:62008
2016-03-15 00:49:53.422469|INFO    |VirtualServerBase|  1| client connected 'Ritsu'(id:349) from 24.166.34.49:55541
2016-03-15 00:49:56.169194|INFO    |VirtualServerBase|  1| client disconnected 'Ritsu'(id:349) reason 'reasonmsg=leaving'
2016-03-15 01:12:01.330839|INFO    |VirtualServerBase|  1| client connected 'Hank(Karl Arnet)'(id:648) from 74.76.179.204:60210
2016-03-15 01:27:20.431460|INFO    |VirtualServerBase|  1| client disconnected 'Nwarner426'(id:557) reason 'reasonmsg=leaving'
2016-03-15 01:33:54.430143|INFO    |VirtualServerBase|  1| client disconnected 'Winter'(id:627) reason 'reasonmsg=leaving'
2016-03-15 01:34:03.506226|INFO    |VirtualServerBase|  1| client connected 'Winter'(id:627) from 69.143.206.56:55866
2016-03-15 01:35:55.762877|INFO    |VirtualServerBase|  1| client connected 'Silly Schutze'(id:706) from 72.211.212.193:33002
2016-03-15 01:52:17.480868|INFO    |VirtualServerBase|  1| client disconnected 'Hank(Karl Arnet)'(id:648) reason 'reasonmsg=connection lost'
2016-03-15 02:16:05.823793|INFO    |VirtualServerBase|  1| client disconnected 'herpaderp'(id:650) reason 'reasonmsg=leaving'
2016-03-15 02:17:16.963592|INFO    |VirtualServerBase|  1| client connected 'Ursus'(id:81) from 174.100.62.193:65075
2016-03-15 03:05:17.924546|INFO    |VirtualServerBase|  1| client disconnected 'Winter'(id:627) reason 'reasonmsg=leaving'
