2015-01-16 17:59:12.815691|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2015-01-16 23:41:06.436804|INFO    |VirtualServer |  1| client (id:4) was removed from servergroup 'Trance'(id:12) by client 'Retroactively'(id:7)
2015-01-16 23:41:11.614100|INFO    |VirtualServer |  1| client (id:4) was added to servergroup 'Trance'(id:12) by client 'Retroactively'(id:7)
2015-01-16 23:41:33.606358|INFO    |VirtualServer |  1| client (id:4) was added to servergroup 'Server Admin'(id:6) by client 'Trance Reality'(id:4)
2015-01-16 23:43:14.161109|INFO    |VirtualServer |  1| client (id:7) was added to servergroup 'super duper admin'(id:9) by client 'Retroactively'(id:7)
2015-01-16 23:43:28.147909|INFO    |VirtualServer |  1| client (id:7) was removed from servergroup 'super duper admin'(id:9) by client 'Retroactively'(id:7)
2015-01-18 03:01:34.528569|INFO    |VirtualServer |  1| client 'Trance Reality'(id:4) was added to channelgroup 'Guest'(id:8) by client 'Retroactively'(id:7) in channel 'General Chat'(id:30)
2015-01-18 04:07:32.893974|INFO    |VirtualServerBase|  1| channel 'Americas army'(id:65) created by 'ross'(id:253)
2015-01-18 18:17:18.349283|INFO    |VirtualServerBase|  1| channel 'Malluo is bae :3'(id:57) edited by 'siindres'(id:224)
2015-01-20 03:05:08.573407|INFO    |VirtualServer |  1| client (id:100) was added to servergroup 'super duper admin'(id:9) by client 'ross'(id:253)
2015-01-20 03:05:18.806993|INFO    |VirtualServer |  1| client (id:100) was removed from servergroup 'Judy'(id:19) by client 'ross'(id:253)
2015-01-20 03:05:26.752447|INFO    |VirtualServer |  1| client (id:100) was added to servergroup 'Judy'(id:19) by client 'ross'(id:253)
2015-01-20 05:53:38.797679|INFO    |VirtualServerBase|  1| channel 'H1z1 Room2'(id:66) created as sub channel of 'H1Z1'(id:55) by 'Retroactively'(id:7)
2015-01-20 09:02:49.608908|INFO    |VirtualServerBase|  1| channel 'H1z1 Room2'(id:66) deleted by 'server'(id:0)
