2015-06-09 21:04:10.561312|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2015-06-10 19:00:38.762267|INFO    |VirtualServerBase|  1| channel 'domo arigato mr ROBoto'(id:143) edited by 'wagex'(id:6)
2015-06-10 19:00:53.055084|INFO    |VirtualServer |  1| permission 'i_channel_needed_modify_power'(id:122) with values (value:100) was added by 'wagex'(id:6) to channel 'domo arigato mr ROBoto'(id:143)
2015-06-10 19:02:18.132950|INFO    |VirtualServer |  1| query client connected 'serveradmin from 127.0.0.1:11865'(id:1)
2015-06-10 19:02:53.555976|INFO    |VirtualServerBase|  1| query client disconnected 'serveradmin from 127.0.0.1:11865'(id:1) reason 'reasonmsg=disconnecting'
2015-06-11 06:01:39.571735|INFO    |VirtualServerBase|  1| channel 'Queers Only'(id:29) edited by 'Tyler'(id:271)
2015-06-11 06:02:19.140998|INFO    |VirtualServerBase|  1| channel 'Quarter for the Wicked'(id:29) edited by 'Vereor Nox'(id:394)
2015-06-11 06:05:01.665294|INFO    |VirtualServer |  1| client (id:271) was removed from servergroup 'super duper admin'(id:9) by client 'Ritsu'(id:349)
2015-06-11 06:09:02.479068|INFO    |VirtualServer |  1| client (id:271) was added to servergroup 'super duper admin'(id:9) by client 'Rudy'(id:100)
2015-06-11 06:43:26.404118|INFO    |VirtualServerBase|  1| channel 'League of Queers'(id:1) edited by 'Tyler1'(id:271)
2015-06-11 06:44:16.602989|INFO    |VirtualServerBase|  1| channel 'Battlequeer 4'(id:6) edited by 'Tyler1'(id:271)
2015-06-11 06:44:33.856976|INFO    |VirtualServerBase|  1| channel 'Russia's Army'(id:128) edited by 'Rudy'(id:100)
2015-06-11 06:44:35.590075|INFO    |VirtualServerBase|  1| channel 'Modern Queerfare 2'(id:58) edited by 'Tyler1'(id:271)
2015-06-11 06:44:46.090676|INFO    |VirtualServerBase|  1| channel 'GayZ'(id:4) edited by 'Tyler1'(id:271)
2015-06-11 06:45:01.021530|INFO    |VirtualServerBase|  1| channel 'Queerma 3'(id:144) edited by 'Tyler1'(id:271)
2015-06-11 06:45:19.871608|INFO    |VirtualServerBase|  1| channel 'querrmins'(id:9) edited by 'Rudy'(id:100)
2015-06-11 06:45:24.095849|INFO    |VirtualServerBase|  1| channel 'Queerviliization 5'(id:22) edited by 'Tyler1'(id:271)
2015-06-11 06:45:33.278375|INFO    |VirtualServerBase|  1| channel 'queerrmins'(id:9) edited by 'Rudy'(id:100)
2015-06-11 06:45:37.125595|INFO    |VirtualServerBase|  1| channel 'Queerl Of Duty 4'(id:13) edited by 'Tyler1'(id:271)
