2016-06-07 18:16:46.641766|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2016-06-07 18:16:47.538377|INFO    |VirtualServerBase|  1| client connected 'Rodrik'(id:598) from 24.171.29.95:57099
2016-06-07 18:35:54.345373|INFO    |VirtualServerBase|  1| client connected 'wagex'(id:6) from 70.168.122.131:54478
2016-06-07 18:39:42.918956|INFO    |VirtualServerBase|  1| client connected 'headcrabaregood'(id:633) from 73.253.129.160:51129
2016-06-07 18:48:02.702650|INFO    |VirtualServerBase|  1| client connected 'ILikeBacon'(id:756) from 75.68.9.166:59485
2016-06-07 19:37:44.528654|INFO    |VirtualServerBase|  1| client connected 'PandaMan413'(id:755) from 71.192.135.99:61769
2016-06-07 19:47:16.447710|INFO    |VirtualServerBase|  1| client connected 'Hank(Karl Arnet)'(id:648) from 74.76.179.204:61226
2016-06-07 19:56:57.470787|INFO    |VirtualServerBase|  1| client connected 'Skit Rombony'(id:733) from 98.252.66.150:54891
2016-06-07 20:00:03.578231|INFO    |VirtualServerBase|  1| client connected 'LoneHero'(id:623) from 74.130.144.222:63176
2016-06-07 20:02:47.118905|INFO    |VirtualServerBase|  1| client connected 'Pedobear'(id:505) from 73.89.118.117:49420
2016-06-07 20:06:56.398134|INFO    |VirtualServerBase|  1| client disconnected 'Pedobear'(id:505) reason 'reasonmsg=leaving'
2016-06-07 20:07:19.720550|INFO    |VirtualServerBase|  1| client connected 'Pedobear'(id:505) from 73.89.118.117:63404
2016-06-07 20:13:27.295670|INFO    |VirtualServerBase|  1| client disconnected 'DTBftw'(id:755) reason 'reasonmsg=leaving'
2016-06-07 21:02:26.229262|INFO    |VirtualServerBase|  1| client connected 'herpaderp'(id:650) from 104.159.164.159:56174
2016-06-07 21:05:39.405156|INFO    |VirtualServerBase|  1| client connected 'Nwarner426'(id:557) from 75.134.131.96:57824
2016-06-07 21:11:06.548840|INFO    |VirtualServerBase|  1| client disconnected 'ILikeBacon'(id:756) reason 'invokerid=10 invokername=Pedobear invokeruid=xyp4log42CisHu2k3aUiD5xdAQQ= reasonmsg'
2016-06-07 21:12:53.533349|INFO    |VirtualServerBase|  1| client connected 'ILikeBacon'(id:756) from 75.68.9.166:59485
2016-06-07 21:13:00.139830|INFO    |VirtualServerBase|  1| client disconnected 'ILikeBacon'(id:756) reason 'invokerid=10 invokername=Pedobear invokeruid=xyp4log42CisHu2k3aUiD5xdAQQ= reasonmsg'
2016-06-07 21:13:18.772995|INFO    |VirtualServerBase|  1| client connected 'ILikeBacon'(id:756) from 75.68.9.166:59485
2016-06-07 21:29:11.667636|INFO    |VirtualServerBase|  1| client connected 'Winter'(id:627) from 69.143.206.56:64697
2016-06-07 21:30:15.200705|INFO    |VirtualServerBase|  1| client disconnected 'Winter'(id:627) reason 'reasonmsg=leaving'
2016-06-07 21:36:28.053738|INFO    |VirtualServerBase|  1| client disconnected 'herpaderp'(id:650) reason 'reasonmsg=leaving'
2016-06-07 21:39:04.976804|INFO    |VirtualServerBase|  1| client connected 'Ehlricher Mann'(id:761) from 73.171.87.58:51771
2016-06-07 21:40:26.809848|INFO    |VirtualServerBase|  1| client connected 'Winter'(id:627) from 69.143.206.56:61075
2016-06-07 21:42:47.441454|INFO    |VirtualServerBase|  1| client disconnected 'Pedobear'(id:505) reason 'reasonmsg=leaving'
2016-06-07 21:42:56.587871|INFO    |VirtualServerBase|  1| client connected 'Pedobear'(id:505) from 73.89.118.117:52698
2016-06-07 21:59:52.056194|INFO    |VirtualServerBase|  1| client connected 'TeamSpeakUser'(id:393) from 173.91.192.130:64799
2016-06-07 22:04:11.340946|INFO    |VirtualServerBase|  1| client disconnected 'TeamSpeakUser'(id:393) reason 'reasonmsg=leaving'
2016-06-07 22:09:23.110884|INFO    |VirtualServerBase|  1| client connected 'Silly Schutze'(id:706) from 72.211.212.193:45785
2016-06-07 22:15:27.728599|INFO    |VirtualServerBase|  1| client disconnected 'Silly Schutze'(id:706) reason 'reasonmsg=leaving'
2016-06-07 22:53:37.804230|INFO    |VirtualServerBase|  1| client connected 'Silly Schutze'(id:706) from 72.211.212.193:40268
2016-06-07 23:16:47.870688|INFO    |VirtualServerBase|  1| client connected 'Logan'(id:780) from 71.192.196.144:56018
2016-06-07 23:16:54.346249|INFO    |VirtualServerBase|  1| client disconnected 'Logan'(id:780) reason 'reasonmsg=leaving'
2016-06-07 23:21:51.676008|INFO    |VirtualServerBase|  1| client connected 'Logan'(id:780) from 71.192.196.144:56018
2016-06-07 23:31:32.063180|INFO    |VirtualServerBase|  1| client connected 'TeamSpeakUser'(id:393) from 173.91.192.130:63985
2016-06-07 23:31:47.861229|INFO    |VirtualServerBase|  1| client disconnected 'TeamSpeakUser'(id:393) reason 'reasonmsg=leaving'
2016-06-07 23:49:31.804842|INFO    |VirtualServerBase|  1| client disconnected 'Logan'(id:780) reason 'reasonmsg=leaving'
2016-06-07 23:51:53.956901|INFO    |VirtualServerBase|  1| client connected 'Cross'(id:779) from 70.78.116.220:52997
2016-06-07 23:53:14.765362|INFO    |VirtualServer |  1| complaint added for client 'Cross'(id:779) reason 'annoying twit' by client 'headcrabaregood'(id:633)
2016-06-07 23:53:16.383921|INFO    |VirtualServerBase|  1| client connected 'TeamSpeakUser'(id:393) from 173.91.192.130:57754
2016-06-07 23:53:22.873576|INFO    |VirtualServerBase|  1| client disconnected 'TeamSpeakUser'(id:393) reason 'reasonmsg=leaving'
