2015-11-04 13:26:35.346849|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2015-11-08 17:24:27.198717|INFO    |VirtualServerBase|  1| channel 'Fagatron'(id:239) created by 'Tyler'(id:289)
2015-11-08 20:11:03.697669|INFO    |VirtualServerBase|  1| channel 'l,mao'(id:239) edited by 'Tyler'(id:289)
2015-11-08 20:11:16.241678|INFO    |VirtualServerBase|  1| channel 'ayy'(id:239) edited by 'Tyler'(id:289)
2015-11-08 20:26:40.894625|INFO    |VirtualServerBase|  1| channel 'ayy'(id:239) deleted by 'server'(id:0)
2015-11-08 20:31:34.426981|INFO    |VirtualServerBase|  1| channel 'BOZZ'(id:240) created by 'xXDarkStorm94Xx'(id:561)
2015-11-09 00:04:37.321044|INFO    |VirtualServerBase|  1| channel 'BOZZ'(id:240) deleted by 'server'(id:0)
2015-11-10 19:13:32.011370|INFO    |VirtualServer |  1| client (id:81) was added to servergroup 'super duper admin'(id:9) by client 'Ursus'(id:81)
2015-11-10 22:33:27.601566|INFO    |VirtualServerBase|  1| channel 'Fagatron 3000'(id:241) created by 'Tyler'(id:289)
2015-11-11 06:27:57.378468|INFO    |VirtualServerBase|  1| channel 'Fagatron 3000'(id:241) deleted by 'server'(id:0)
2015-11-11 18:54:05.632409|INFO    |VirtualServerBase|  1| channel 'Fagatron 3000'(id:242) created by 'Tyler'(id:289)
2015-11-11 22:56:37.666403|INFO    |VirtualServerBase|  1| channel 'Fagatron 3000'(id:242) deleted by 'server'(id:0)
2015-11-12 22:40:19.356695|INFO    |VirtualServerBase|  1| channel 'Ayy Lmao'(id:243) created by 'Siindres'(id:224)
2015-11-12 22:41:17.968332|INFO    |VirtualServerBase|  1| channel 'Faggotron'(id:243) edited by 'Siindres'(id:224)
2015-11-12 22:41:33.814949|INFO    |VirtualServerBase|  1| channel 'Fagatron'(id:243) edited by 'Tyler'(id:289)
2015-11-12 22:55:21.493295|INFO    |VirtualServerBase|  1| channel 'Fagatron'(id:243) deleted by 'server'(id:0)
2015-11-13 00:18:48.119102|INFO    |VirtualServerBase|  1| channel 'Fagatron Prime'(id:244) created by 'Tyler'(id:289)
2015-11-13 02:40:01.595080|INFO    |VirtualServerBase|  1| channel 'Fagatron Prime'(id:244) deleted by 'server'(id:0)
2015-11-13 13:26:27.549555|INFO    |VirtualServer |  1| query client connected 'serveradmin from 127.0.0.1:50454'(id:1)
2015-11-18 01:15:43.991667|INFO    |VirtualServerBase|  1| channel 'Csgo bb'(id:245) created by 'Pedobear'(id:505)
2015-11-18 01:16:32.608993|INFO    |VirtualServerBase|  1| channel 'Csgo bb'(id:245) edited by 'Pedobear'(id:505)
2015-11-18 01:30:49.242217|INFO    |VirtualServerBase|  1| channel 'Csgo bb'(id:245) edited by 'Pedobear'(id:505)
2015-11-18 02:05:48.796704|INFO    |VirtualServer |  1| client 'Exino1337'(id:571) was added to channelgroup 'Channel Admin'(id:5) by client 'Pedobear'(id:505) in channel 'Csgo bb'(id:245)
2015-11-18 02:06:22.094039|INFO    |VirtualServerBase|  1| channel 'Csgo bb'(id:245) deleted by 'server'(id:0)
2015-11-19 04:15:34.069688|INFO    |VirtualServerBase|  1| channel 'LanParty'(id:246) created by 'ross'(id:492)
2015-11-19 04:15:34.167692|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:142) with values (value:141341469) was added by 'ross'(id:492) to channel 'LanParty'(id:246)
2015-11-19 04:15:34.296703|INFO    |VirtualServerBase|  1| channel 'LanParty'(id:246) edited by 'ross'(id:492)
