2016-12-30 23:22:07.635070|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2016-12-30 23:22:08.072570|INFO    |VirtualServerBase|  1| client connected 'wagex'(id:6) from 70.168.122.19:53406
2016-12-30 23:24:33.088195|INFO    |VirtualServerBase|  1| client connected 'ross'(id:397) from 107.129.31.5:57985
2016-12-30 23:41:17.838195|INFO    |VirtualServerBase|  1| client connected 'Apollo'(id:1019) from 69.243.119.51:57170
2016-12-30 23:41:24.338195|INFO    |VirtualServerBase|  1| client disconnected 'Apollo'(id:1019) reason 'reasonmsg=leaving'
2016-12-30 23:41:59.650695|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:49142'(id:354)
2016-12-30 23:41:59.853820|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:354) reason 'reasonmsg=connection lost'
2016-12-30 23:44:35.338195|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:52271'(id:354)
2016-12-30 23:44:35.541320|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:354) reason 'reasonmsg=connection lost'
2016-12-30 23:47:04.838195|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:44008'(id:354)
2016-12-30 23:47:05.041320|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:354) reason 'reasonmsg=connection lost'
2016-12-30 23:49:30.400695|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:48264'(id:354)
2016-12-30 23:49:30.603820|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:354) reason 'reasonmsg=connection lost'
2016-12-30 23:52:00.306945|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:48433'(id:354)
2016-12-30 23:52:00.494445|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:354) reason 'reasonmsg=connection lost'
2016-12-30 23:54:35.572570|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:49987'(id:354)
2016-12-30 23:54:35.760070|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:354) reason 'reasonmsg=connection lost'
2016-12-30 23:57:05.463195|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:49797'(id:354)
2016-12-30 23:57:05.650695|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:354) reason 'reasonmsg=connection lost'
2016-12-30 23:59:29.791320|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:52540'(id:354)
2016-12-30 23:59:29.978820|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:354) reason 'reasonmsg=connection lost'
2016-12-31 00:02:05.010070|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:42136'(id:354)
2016-12-31 00:02:05.181945|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:354) reason 'reasonmsg=connection lost'
2016-12-31 00:04:34.900695|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:60464'(id:354)
2016-12-31 00:04:35.072570|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:354) reason 'reasonmsg=connection lost'
2016-12-31 00:07:05.103820|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:45400'(id:354)
2016-12-31 00:07:05.291320|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:354) reason 'reasonmsg=connection lost'
2016-12-31 00:09:29.697570|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:53367'(id:354)
