2015-10-21 13:29:02.956588|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2015-10-21 20:53:06.278653|INFO    |VirtualServerBase|  1| channel 'Fagatron'(id:234) created by 'Tyler'(id:289)
2015-10-21 20:53:57.241683|INFO    |VirtualServerBase|  1| channel 'Fagatron'(id:234) deleted by 'server'(id:0)
2015-10-22 17:17:20.004357|INFO    |VirtualServer |  1| client (id:349) was added to servergroup 'super duper admin'(id:9) by client 'Ritsu'(id:349)
2015-10-22 17:17:24.523617|INFO    |VirtualServer |  1| client (id:349) was added to servergroup 'Server Admin'(id:6) by client 'Ritsu'(id:349)
2015-10-26 20:55:44.578821|INFO    |VirtualServerBase|  1| channel 'CSGO'(id:235) created by 'Pedobear'(id:505)
2015-10-26 20:56:28.539155|INFO    |VirtualServerBase|  1| channel 'CSGO'(id:235) deleted by 'server'(id:0)
2015-10-26 20:56:38.458723|INFO    |VirtualServerBase|  1| channel 'CSGO'(id:236) created by 'Pedobear'(id:505)
2015-10-26 20:57:24.528370|INFO    |VirtualServerBase|  1| channel 'CSGO'(id:236) deleted by 'server'(id:0)
2015-10-26 23:42:17.912980|INFO    |VirtualServer |  1| client (id:81) was removed from servergroup 'super duper admin'(id:9) by client 'TeamSpeak User'(id:349)
2015-10-26 23:42:22.412234|INFO    |VirtualServer |  1| client (id:81) was removed from servergroup 'JC'(id:13) by client 'TeamSpeak User'(id:349)
2015-10-26 23:42:31.030734|INFO    |VirtualServer |  1| client (id:81) was added to servergroup 'JC'(id:13) by client 'TeamSpeak User'(id:349)
2015-10-28 04:26:21.418534|INFO    |VirtualServer |  1| file deleted from (id:30), 'files\virtualserver_1\channel_30\/10616056_10152160987296571_9092594362927672350_n.jpg' by client 'rudy'(id:100)
2015-10-28 04:26:25.034742|INFO    |VirtualServer |  1| file upload to (id:30), '/1.6.rar' by client 'rudy'(id:100)
2015-10-28 04:27:05.569515|INFO    |VirtualServer |  1| file upload to (id:30), '/PakScape.rar' by client 'rudy'(id:100)
2015-10-28 04:27:08.370675|INFO    |VirtualServer |  1| file download from (id:30), '/1.6.rar' by client 'BluntMan'(id:549)
2015-10-28 04:27:17.194206|INFO    |VirtualServer |  1| file download from (id:30), '/PakScape.rar' by client 'BluntMan'(id:549)
2015-10-28 04:27:37.432361|INFO    |VirtualServer |  1| file deleted from (id:30), 'files\virtualserver_1\channel_30\/1.6.rar' by client 'rudy'(id:100)
2015-10-28 04:27:37.432361|INFO    |VirtualServer |  1| file deleted from (id:30), 'files\virtualserver_1\channel_30\/PakScape.rar' by client 'rudy'(id:100)
2015-10-29 04:39:15.341176|INFO    |VirtualServer |  1| file upload to (id:128), '/Vulture Sandwich.jpg' by client 'GoSain'(id:188)
2015-10-29 04:39:27.209884|INFO    |VirtualServer |  1| file download from (id:128), '/Vulture Sandwich.jpg' by client 'Tyler'(id:271)
2015-10-29 21:22:48.605103|INFO    |VirtualServer |  1| client (id:81) was removed from servergroup 'JC'(id:13) by client 'Ritsu'(id:349)
2015-10-29 21:22:54.629503|INFO    |VirtualServer |  1| client (id:81) was added to servergroup 'JC'(id:13) by client 'Ritsu'(id:349)
2015-10-31 15:59:44.559099|INFO    |VirtualServerBase|  1| channel 'Fagatron'(id:237) created by 'Tyler'(id:289)
2015-10-31 16:28:47.736313|INFO    |VirtualServerBase|  1| channel 'Fagatron'(id:237) deleted by 'server'(id:0)
2015-11-03 22:45:23.625002|INFO    |VirtualServerBase|  1| channel 'Fagatron'(id:238) created by 'Tyler'(id:289)
2015-11-04 00:16:29.402663|INFO    |VirtualServerBase|  1| channel 'Fagatron'(id:238) deleted by 'server'(id:0)
