2008-01-01 06:01:18.826171|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2008-01-01 06:02:56.905273|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:55317'(id:354)
2008-01-01 06:02:57.092773|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:354) reason 'reasonmsg=connection lost'
2008-01-01 06:05:29.342773|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:59114'(id:354)
2008-01-01 06:05:29.530273|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:354) reason 'reasonmsg=connection lost'
2008-01-01 06:07:57.155273|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:54640'(id:354)
2008-01-01 06:07:57.342773|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:354) reason 'reasonmsg=connection lost'
2008-01-01 06:10:27.702148|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:33775'(id:354)
2008-01-01 06:10:27.889648|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:354) reason 'reasonmsg=connection lost'
2008-01-01 06:12:56.577148|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:60865'(id:354)
2008-01-01 06:12:56.749023|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:354) reason 'reasonmsg=connection lost'
2008-01-01 06:13:48.842773|INFO    |VirtualServer |  1| query client connected 'Unknown from 208.167.241.185:34794'(id:354)
2008-01-01 06:13:49.014648|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:354) reason 'reasonmsg=connection lost'
2008-01-01 06:15:32.092773|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:55739'(id:354)
2008-01-01 06:15:32.327148|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:354) reason 'reasonmsg=connection lost'
2008-01-01 06:17:56.655273|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:38526'(id:354)
2008-01-01 06:17:56.842773|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:354) reason 'reasonmsg=connection lost'
2008-01-01 06:20:26.389648|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:53339'(id:354)
2008-01-01 06:20:26.577148|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:354) reason 'reasonmsg=connection lost'
2008-01-01 06:22:57.280273|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:33740'(id:354)
2008-01-01 06:22:57.452148|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:354) reason 'reasonmsg=connection lost'
2008-01-01 06:25:31.999023|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:36182'(id:354)
2008-01-01 06:25:32.202148|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:354) reason 'reasonmsg=connection lost'
2008-01-01 06:27:57.014648|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:33681'(id:354)
2008-01-01 06:27:57.217773|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:354) reason 'reasonmsg=connection lost'
2008-01-01 06:28:52.811523|INFO    |VirtualServer |  1| query client connected 'Unknown from 208.167.241.185:34008'(id:354)
2008-01-01 06:28:52.983398|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:354) reason 'reasonmsg=connection lost'
2008-01-01 06:30:31.920898|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:47244'(id:354)
2008-01-01 06:30:32.139648|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:354) reason 'reasonmsg=connection lost'
2008-01-01 06:33:02.233398|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:51658'(id:354)
2008-01-01 06:33:02.420898|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:354) reason 'reasonmsg=connection lost'
2008-01-01 06:35:33.233398|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:50139'(id:354)
2008-01-01 06:35:33.452148|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:354) reason 'reasonmsg=connection lost'
2008-01-01 06:38:01.452148|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:53576'(id:354)
2008-01-01 06:38:01.608398|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:354) reason 'reasonmsg=connection lost'
2008-01-01 06:40:32.499023|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:43389'(id:354)
2008-01-01 06:40:32.686523|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:354) reason 'reasonmsg=connection lost'
2008-01-01 06:43:03.608398|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:46026'(id:354)
