2016-08-19 16:30:05.618164|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2016-08-19 16:46:20.427734|INFO    |VirtualServerBase|  1| client connected 'Hank(Karl Arnet)'(id:648) from 74.76.214.38:53360
2016-08-19 16:46:22.893554|INFO    |VirtualServerBase|  1| client disconnected 'Hank(Karl Arnet)'(id:648) reason 'reasonmsg=leaving'
2016-08-19 16:54:29.221679|INFO    |VirtualServerBase|  1| client connected 'headcrabaregood'(id:633) from 73.253.129.160:65335
2016-08-19 17:25:32.368164|INFO    |VirtualServerBase|  1| client connected 'nwarner426'(id:557) from 75.134.147.127:65106
2016-08-19 17:48:40.636718|INFO    |VirtualServerBase|  1| client connected 'Hank(Karl Arnet)'(id:648) from 74.76.214.38:57844
2016-08-19 18:11:56.459960|INFO    |VirtualServerBase|  1| client connected 'wagex'(id:6) from 70.168.122.19:56337
2016-08-19 18:59:02.565429|INFO    |VirtualServerBase|  1| client connected 'Winter'(id:881) from 50.163.35.215:47353
2016-08-19 20:26:27.137695|INFO    |VirtualServerBase|  1| client disconnected 'Winter'(id:881) reason 'reasonmsg=leaving'
2016-08-19 21:25:58.667968|INFO    |VirtualServerBase|  1| client connected 'Rodrik'(id:598) from 24.171.29.95:50703
2016-08-19 22:45:25.399414|INFO    |VirtualServerBase|  1| client connected 'Rudy'(id:100) from 68.12.148.200:52065
2016-08-19 23:32:47.165039|INFO    |VirtualServerBase|  1| client connected 'Skit Rombony'(id:733) from 98.252.66.150:63540
2016-08-19 23:42:51.104492|INFO    |VirtualServerBase|  1| client disconnected 'Rudy'(id:100) reason 'reasonmsg=leaving'
2016-08-20 00:17:51.873046|INFO    |VirtualServerBase|  1| client connected 'Rudy'(id:100) from 68.12.148.200:49235
2016-08-20 00:28:16.291015|INFO    |VirtualServerBase|  1| client disconnected 'nwarner426'(id:557) reason 'reasonmsg=leaving'
2016-08-20 00:43:36.027343|INFO    |VirtualServerBase|  1| client connected 'Winter'(id:881) from 50.163.35.215:36546
2016-08-20 01:17:15.367187|INFO    |VirtualServerBase|  1| client disconnected 'Winter'(id:881) reason 'reasonmsg=leaving'
2016-08-20 01:33:29.395507|INFO    |VirtualServerBase|  1| client connected 'nwarner426'(id:557) from 75.134.147.127:51543
2016-08-20 02:13:31.888671|INFO    |VirtualServerBase|  1| client disconnected 'Rudy'(id:100) reason 'reasonmsg=leaving'
2016-08-20 02:14:35.493164|INFO    |VirtualServerBase|  1| client connected 'headcrabsaregood'(id:848) from 73.253.129.160:57886
2016-08-20 02:16:52.991210|INFO    |VirtualServerBase|  1| client connected 'The Black Whale'(id:505) from 73.89.118.117:55683
2016-08-20 02:48:56.227539|INFO    |VirtualServerBase|  1| client connected 'ross'(id:492) from 107.129.31.5:9375
2016-08-20 02:57:18.877929|INFO    |VirtualServerBase|  1| client disconnected 'The Black Whale'(id:505) reason 'reasonmsg=leaving'
2016-08-20 03:08:36.549804|INFO    |VirtualServerBase|  1| client disconnected 'headcrabaregood'(id:633) reason 'reasonmsg=connection lost'
2016-08-20 03:08:41.580078|INFO    |VirtualServerBase|  1| client disconnected 'headcrabsaregood'(id:848) reason 'reasonmsg=connection lost'
2016-08-20 03:08:55.464843|INFO    |VirtualServerBase|  1| client connected 'headcrabsaregood'(id:848) from 73.253.129.160:57886
2016-08-20 03:09:06.257812|INFO    |VirtualServerBase|  1| client connected 'headcrabaregood'(id:633) from 73.253.129.160:65335
2016-08-20 03:29:18.686523|INFO    |VirtualServerBase|  1| client disconnected 'headcrabsaregood'(id:848) reason 'reasonmsg=Leaving'
2016-08-20 03:39:07.019531|INFO    |VirtualServerBase|  1| client connected 'Winter'(id:881) from 50.163.35.215:36546
2016-08-20 03:57:00.752929|INFO    |VirtualServerBase|  1| client connected 'headcrabsaregood'(id:848) from 73.253.129.160:50524
2016-08-20 03:58:06.835937|INFO    |VirtualServerBase|  1| client disconnected 'headcrabsaregood'(id:848) reason 'reasonmsg=Leaving'
2016-08-22 12:44:34.878906|INFO    |VirtualServerBase|  1| client disconnected 'Winter'(id:881) reason 'reasonmsg=connection lost'
2016-08-22 12:44:34.878906|INFO    |VirtualServerBase|  1| client disconnected 'Hank(Karl Arnet)'(id:648) reason 'reasonmsg=connection lost'
2016-08-22 12:44:34.879882|INFO    |VirtualServerBase|  1| client disconnected 'wagex'(id:6) reason 'reasonmsg=connection lost'
2016-08-22 12:44:34.879882|INFO    |VirtualServerBase|  1| client disconnected 'Rodrik'(id:598) reason 'reasonmsg=connection lost'
2016-08-22 12:44:34.879882|INFO    |VirtualServerBase|  1| client disconnected 'Skit Rombony'(id:733) reason 'reasonmsg=connection lost'
2016-08-22 12:44:34.880859|INFO    |VirtualServerBase|  1| client disconnected 'nwarner426'(id:557) reason 'reasonmsg=connection lost'
2016-08-22 12:44:34.880859|INFO    |VirtualServerBase|  1| client disconnected 'ross'(id:492) reason 'reasonmsg=connection lost'
2016-08-22 12:44:34.880859|INFO    |VirtualServerBase|  1| client disconnected 'headcrabaregood'(id:633) reason 'reasonmsg=connection lost'
2016-08-22 13:37:43.638671|INFO    |VirtualServerBase|  1| client connected 'wagex'(id:6) from 70.168.122.19:56337
2016-08-22 13:55:13.606445|INFO    |VirtualServer |  1| query client connected 'Unknown from 208.167.241.186:51886'(id:354)
2016-08-22 13:55:13.749023|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:354) reason 'reasonmsg=connection lost'
2016-08-22 13:57:51.990234|INFO    |VirtualServer |  1| permission 'b_virtualserver_connectioninfo_view'(id:24) with values (value:1, negated:0, skipchannel:0) was added by 'wagex'(id:6) to servergroup 'Guest'(id:8)
2016-08-22 13:58:15.011718|INFO    |VirtualServer |  1| permission 'b_virtualserver_client_list'(id:27) with values (value:1, negated:0, skipchannel:0) was added by 'wagex'(id:6) to servergroup 'Guest'(id:8)
2016-08-22 13:58:31.882812|INFO    |VirtualServer |  1| permission 'b_virtualserver_channel_list'(id:25) with values (value:1, negated:0, skipchannel:0) was added by 'wagex'(id:6) to servergroup 'Guest'(id:8)
2016-08-22 13:58:55.271484|INFO    |VirtualServer |  1| query client connected 'Unknown from 208.167.241.186:43756'(id:354)
2016-08-22 13:58:55.327148|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:354) reason 'reasonmsg=connection lost'
2016-08-22 14:00:11.772460|INFO    |VirtualServer |  1| permission 'b_virtualserver_servergroup_client_list'(id:152) with values (value:1, negated:0, skipchannel:0) was added by 'wagex'(id:6) to servergroup 'Guest'(id:8)
2016-08-22 14:00:20.411132|INFO    |VirtualServer |  1| permission 'b_virtualserver_channelgroup_client_list'(id:155) with values (value:1, negated:0, skipchannel:0) was added by 'wagex'(id:6) to servergroup 'Guest'(id:8)
2016-08-22 14:00:55.392578|INFO    |VirtualServer |  1| query client connected 'Unknown from 208.167.241.185:59802'(id:354)
2016-08-22 14:00:55.446289|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:354) reason 'reasonmsg=connection lost'
