2016-09-15 15:12:31.243164|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2016-09-15 15:12:31.475585|INFO    |VirtualServerBase|  1| client connected 'wagex'(id:6) from 70.168.122.19:62184
2016-09-15 15:12:33.892578|INFO    |VirtualServerBase|  1| client connected 'ross'(id:397) from 107.129.31.5:15588
2016-09-15 15:38:05.951171|INFO    |VirtualServerBase|  1| client disconnected 'ross'(id:397) reason 'reasonmsg=connection lost'
2016-09-15 15:40:46.930664|INFO    |VirtualServerBase|  1| client disconnected 'wagex'(id:6) reason 'reasonmsg=connection lost'
2016-09-15 15:41:59.051757|INFO    |VirtualServerBase|  1| client connected 'wagex'(id:6) from 70.168.122.19:62184
2016-09-15 15:42:04.714843|INFO    |VirtualServerBase|  1| client connected 'ross'(id:397) from 107.129.31.5:15588
2016-09-15 19:36:32.068359|INFO    |VirtualServerBase|  1| client connected 'headcrabaregood'(id:633) from 73.253.129.160:65053
2016-09-15 19:43:59.501953|INFO    |VirtualServerBase|  1| client connected 'Hanz'(id:918) from 69.253.153.232:52211
2016-09-15 19:50:58.140625|INFO    |VirtualServerBase|  1| client disconnected 'headcrabaregood'(id:633) reason 'reasonmsg=leaving'
2016-09-15 20:12:44.166992|INFO    |VirtualServerBase|  1| client connected 'Ritsu'(id:349) from 24.166.34.49:50903
2016-09-15 20:37:49.781250|INFO    |VirtualServerBase|  1| client connected 'Rodrik'(id:598) from 24.171.29.95:53167
2016-09-15 20:40:17.185546|INFO    |VirtualServerBase|  1| client connected 'Hank(Karl Arnet)'(id:648) from 74.76.214.38:63734
2016-09-15 20:54:06.061523|INFO    |VirtualServerBase|  1| client disconnected 'Ritsu'(id:349) reason 'reasonmsg=leaving'
2016-09-15 21:13:26.395507|INFO    |VirtualServerBase|  1| client connected 'nwarner426'(id:557) from 75.134.147.127:62121
2016-09-15 21:25:17.016601|INFO    |VirtualServerBase|  1| client connected 'herpaderp'(id:650) from 67.3.8.209:56352
2016-09-15 21:33:54.470703|INFO    |VirtualServerBase|  1| client connected 'headcrabaregood'(id:633) from 73.253.129.160:65053
2016-09-15 22:12:35.101562|INFO    |VirtualServerBase|  1| client disconnected 'herpaderp'(id:650) reason 'reasonmsg=connection lost'
2016-09-15 22:24:03.856445|INFO    |VirtualServerBase|  1| client connected 'Winter'(id:900) from 69.143.206.56:54307
2016-09-15 22:55:58.309570|INFO    |VirtualServerBase|  1| client disconnected 'headcrabaregood'(id:633) reason 'reasonmsg=connection lost'
2016-09-15 22:56:37.199218|INFO    |VirtualServerBase|  1| client connected 'headcrabaregood'(id:633) from 73.253.129.160:65053
2016-09-15 22:57:11.920898|INFO    |VirtualServerBase|  1| client connected 'herpaderp'(id:650) from 67.3.8.209:54624
2016-09-15 23:45:03.841796|INFO    |VirtualServerBase|  1| client connected 'Skit Rombony'(id:733) from 98.252.66.150:65208
2016-09-16 00:04:48.446289|INFO    |VirtualServerBase|  1| client disconnected 'Hanz'(id:918) reason 'reasonmsg=connection lost'
2016-09-16 00:07:47.035156|INFO    |VirtualServerBase|  1| client connected 'Hanz'(id:918) from 69.253.153.232:49574
2016-09-16 00:10:05.302734|INFO    |VirtualServerBase|  1| client disconnected 'Rodrik'(id:598) reason 'reasonmsg=connection lost'
2016-09-16 00:17:40.833007|INFO    |VirtualServerBase|  1| client connected 'Rodrik'(id:598) from 24.171.29.95:55615
2016-09-16 00:21:25.349609|INFO    |VirtualServerBase|  1| client disconnected 'headcrabaregood'(id:633) reason 'reasonmsg=leaving'
