2016-05-01 22:44:44.588095|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2016-05-01 22:44:45.209676|INFO    |VirtualServerBase|  1| client connected 'Clint'(id:757) from 108.237.6.189:63034
2016-05-01 22:45:47.027200|INFO    |VirtualServerBase|  1| client connected 'ross mobile'(id:760) from 107.129.31.5:15060
2016-05-01 22:46:06.896673|INFO    |VirtualServerBase|  1| client connected 'dave'(id:758) from 74.194.230.206:65199
2016-05-01 22:46:27.216307|INFO    |VirtualServerBase|  1| client disconnected 'ross mobile'(id:760) reason 'reasonmsg=....TS3 Android....'
2016-05-01 23:14:16.174672|INFO    |VirtualServerBase|  1| client connected 'Ritsu'(id:349) from 24.166.34.49:62644
2016-05-02 00:08:20.354024|INFO    |VirtualServerBase|  1| client connected 'Somnus'(id:480) from 74.141.93.84:61770
2016-05-02 00:18:32.435524|INFO    |VirtualServerBase|  1| client disconnected 'dave'(id:758) reason 'reasonmsg=leaving'
2016-05-02 01:10:48.602138|INFO    |VirtualServerBase|  1| client disconnected 'Ritsu'(id:349) reason 'reasonmsg=leaving'
2016-05-02 03:51:05.291813|INFO    |VirtualServerBase|  1| client disconnected 'Somnus'(id:480) reason 'reasonmsg=leaving'
2016-05-02 04:54:37.167816|INFO    |VirtualServerBase|  1| client connected 'Somnus'(id:480) from 74.141.93.84:65032
2016-05-02 14:49:20.461174|INFO    |VirtualServerBase|  1| client disconnected 'Somnus'(id:480) reason 'reasonmsg=leaving'
2016-05-02 18:02:54.336410|INFO    |VirtualServerBase|  1| client connected 'Rudy'(id:100) from 68.227.96.63:55456
2016-05-02 18:22:01.130227|INFO    |VirtualServerBase|  1| client disconnected 'Rudy'(id:100) reason 'reasonmsg=leaving'
2016-05-02 19:25:51.408342|INFO    |VirtualServerBase|  1| client connected 'Hank(Karl Arnet)'(id:648) from 74.76.179.204:61254
2016-05-02 19:37:25.633465|INFO    |VirtualServerBase|  1| client connected 'Ehlricher Mann'(id:761) from 73.171.87.58:52562
2016-05-02 19:44:32.318212|INFO    |VirtualServerBase|  1| client connected 'headcrabaregood'(id:633) from 73.253.129.160:58094
2016-05-02 19:53:33.885947|INFO    |VirtualServerBase|  1| client connected 'Ritsu'(id:349) from 24.166.34.49:60575
2016-05-02 19:54:17.672778|INFO    |VirtualServerBase|  1| client connected 'wagex'(id:6) from 70.168.122.131:58675
2016-05-02 20:22:33.776396|INFO    |VirtualServerBase|  1| client connected 'Bruno/Boris'(id:735) from 68.51.234.5:55042
2016-05-02 20:22:35.566769|INFO    |VirtualServerBase|  1| client disconnected 'Bruno/Boris'(id:735) reason 'reasonmsg=leaving'
2016-05-02 20:22:37.592759|INFO    |VirtualServerBase|  1| client connected 'Bruno/Boris'(id:735) from 68.51.234.5:55042
2016-05-02 20:25:47.108084|INFO    |VirtualServerBase|  1| client connected 'George'(id:627) from 69.143.206.56:60341
2016-05-02 20:50:48.790461|INFO    |VirtualServerBase|  1| client connected 'herpaderp'(id:650) from 67.7.252.247:65345
2016-05-02 21:06:40.315799|INFO    |VirtualServerBase|  1| client connected 'Nwarner426 (heinrich warren)'(id:557) from 75.134.131.96:51784
2016-05-02 21:19:11.310384|INFO    |VirtualServerBase|  1| client connected 'Pedobear'(id:505) from 73.89.118.117:49880
2016-05-02 21:19:50.841539|INFO    |VirtualServerBase|  1| client connected 'LoneHero'(id:623) from 74.130.144.222:55870
2016-05-02 21:21:55.680414|INFO    |VirtualServerBase|  1| client disconnected 'herpaderp'(id:650) reason 'reasonmsg=connection lost'
2016-05-02 21:43:47.753858|INFO    |VirtualServerBase|  1| client disconnected 'Hank(Karl Arnet)'(id:648) reason 'reasonmsg=leaving'
2016-05-02 21:43:52.553987|INFO    |VirtualServerBase|  1| client disconnected 'headcrabaregood'(id:633) reason 'reasonmsg=leaving'
2016-05-02 21:44:22.087788|INFO    |VirtualServerBase|  1| client disconnected 'George'(id:627) reason 'reasonmsg=leaving'
2016-05-02 21:59:20.145494|INFO    |VirtualServerBase|  1| client disconnected 'Bruno/Boris'(id:735) reason 'reasonmsg=leaving'
2016-05-02 21:59:27.372289|INFO    |VirtualServerBase|  1| client disconnected 'Ehlricher Mann'(id:761) reason 'reasonmsg=leaving'
2016-05-02 22:01:14.039559|INFO    |VirtualServerBase|  1| client disconnected 'Nwarner426'(id:557) reason 'reasonmsg=leaving'
2016-05-02 23:14:53.847666|INFO    |VirtualServerBase|  1| client connected 'Bruno/Boris'(id:735) from 68.51.234.5:54631
2016-05-02 23:14:59.537034|INFO    |VirtualServerBase|  1| client disconnected 'Bruno/Boris'(id:735) reason 'reasonmsg=leaving'
2016-05-02 23:19:25.131155|INFO    |VirtualServerBase|  1| client connected 'dave'(id:758) from 74.194.230.206:63603
2016-05-02 23:40:02.750778|INFO    |VirtualServerBase|  1| client disconnected 'dave'(id:758) reason 'reasonmsg=connection lost'
2016-05-02 23:46:38.603677|INFO    |VirtualServerBase|  1| client connected 'dave'(id:758) from 74.194.230.206:60875
2016-05-02 23:59:39.710256|INFO    |VirtualServerBase|  1| client connected 'Tyraeil'(id:714) from 97.94.83.39:59696
2016-05-03 00:27:31.460303|INFO    |VirtualServerBase|  1| client disconnected 'Pedobear'(id:505) reason 'reasonmsg=leaving'
2016-05-03 00:27:32.128819|INFO    |VirtualServerBase|  1| client disconnected 'LoneHero'(id:623) reason 'reasonmsg=leaving'
2016-05-03 01:27:02.153193|INFO    |VirtualServerBase|  1| client connected 'Daniel'(id:762) from 68.12.209.12:50541
2016-05-03 02:09:54.379535|INFO    |VirtualServerBase|  1| client disconnected 'dave'(id:758) reason 'reasonmsg=leaving'
