2015-08-07 19:59:24.805512|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2015-08-08 22:05:56.872190|INFO    |VirtualServerBase|  1| channel 'dood'(id:179) created by 'Pedobear'(id:489)
2015-08-08 22:06:16.699697|INFO    |VirtualServerBase|  1| channel 'dood'(id:179) edited by 'Pedobear'(id:489)
2015-08-09 00:11:28.625636|INFO    |VirtualServerBase|  1| channel 'Rob Is Pyfe'(id:143) edited by 'Rob'(id:298)
2015-08-09 00:11:33.267903|INFO    |VirtualServerBase|  1| channel 'dood'(id:179) deleted by 'server'(id:0)
2015-08-10 16:45:23.890385|INFO    |VirtualServer |  1| permission 'i_channel_needed_modify_power'(id:122) with values (value:30) was added by 'Dark'(id:276) to channel 'Quarter for the Wicked'(id:29)
2015-08-10 16:45:55.636652|INFO    |VirtualServer |  1| client 'Rudy'(id:421) was added to channelgroup 'Channel Admin'(id:5) by client 'Rudy'(id:421) in channel 'admins'(id:9)
2015-08-11 01:04:56.745544|INFO    |VirtualServerBase|  1| channel 'for nonweaboo faggots'(id:180) created by 'Tyler'(id:289)
2015-08-11 01:05:07.282478|INFO    |VirtualServerBase|  1| channel 'for nonweaboo faggots'(id:180) edited by 'Tyler'(id:289)
2015-08-11 01:12:33.530118|INFO    |VirtualServerBase|  1| channel 'for nonweaboo faggots'(id:180) deleted by 'server'(id:0)
2015-08-11 03:13:30.469425|INFO    |VirtualServerBase|  1| channel 'for faggots only'(id:181) created by 'Tyler1'(id:289)
2015-08-11 03:14:44.680704|INFO    |VirtualServerBase|  1| channel 'for faggots only'(id:181) deleted by 'server'(id:0)
2015-08-11 04:37:46.016571|INFO    |VirtualServer |  1| client 'gUcciii'(id:490) was added to channelgroup 'Guest'(id:8) by client 'Dev'(id:289) in channel 'General Chat'(id:30)
2015-08-11 04:37:49.402597|INFO    |VirtualServer |  1| client 'gUcciii'(id:490) was added to channelgroup 'Guest'(id:8) by client 'Dev'(id:289) in channel 'General Chat'(id:30)
2015-08-11 17:51:39.172857|INFO    |VirtualServer |  1| query client connected 'serveradmin from 127.0.0.1:58798'(id:1)
2015-08-11 18:13:48.162841|INFO    |VirtualServerBase|  1| query client disconnected 'serveradmin from 127.0.0.1:58798'(id:1) reason 'reasonmsg=disconnecting'
2015-08-11 23:50:40.968673|INFO    |VirtualServerBase|  1| channel 'Rob Is Pyfe'(id:143) edited by 'Tyler'(id:289)
2015-08-12 01:26:25.090975|INFO    |VirtualServerBase|  1| channel 'for nonweeaboo people'(id:182) created by 'Tyler'(id:289)
2015-08-12 01:29:31.841920|INFO    |VirtualServerBase|  1| channel 'for nonweeaboo people'(id:182) deleted by 'server'(id:0)
2015-08-12 04:20:35.883557|INFO    |VirtualServer |  1| file upload to (id:172), '/Dark-Storm-Mountain-HD-Desktop-Wallpaper1.jpg' by client 'Rudy'(id:100)
2015-08-12 20:35:24.461792|INFO    |VirtualServer |  1| query client connected 'serveradmin from 127.0.0.1:56519'(id:1)
2015-08-12 20:43:21.748769|INFO    |VirtualServer |  1| file download from (id:30), '/10616056_10152160987296571_9092594362927672350_n.jpg' by client 'serveradmin from 127.0.0.1:56519'(id:1)
2015-08-12 20:43:41.901094|INFO    |VirtualServer |  1| file download from (id:172), '/Dark-Storm-Mountain-HD-Desktop-Wallpaper1.jpg' by client 'serveradmin from 127.0.0.1:56519'(id:1)
2015-08-12 20:50:46.468192|INFO    |VirtualServer |  1| client (id:321) was added to servergroup 'Normal'(id:7) by client 'wagex'(id:6)
2015-08-12 20:52:04.685138|INFO    |VirtualServer |  1| file upload to (id:0), '/icon_3795828786' by client 'wagex'(id:6)
2015-08-14 12:12:02.863009|INFO    |VirtualServerBase|  1| query client disconnected 'serveradmin from 127.0.0.1:56519'(id:1) reason 'reasonmsg=disconnecting'
2015-08-14 14:51:10.433733|INFO    |VirtualServerBase|  1| channel 'CS: GO'(id:79) edited by 'wagex'(id:6)
2015-08-14 14:51:25.935502|INFO    |VirtualServerBase|  1| channel 'Rob Is Pyfe'(id:143) edited by 'wagex'(id:6)
