2015-08-21 12:57:15.134947|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2015-08-21 13:54:30.968308|INFO    |VirtualServer |  1| permission 'i_channel_needed_subscribe_power'(id:139) with values (value:0) was added by 'wagex'(id:6) to channel 'admins'(id:9)
2015-08-23 10:41:31.461863|INFO    |VirtualServer |  1| query client connected 'Unknown from 37.59.31.160:42207'(id:354)
2015-08-23 10:41:31.971891|INFO    |VirtualServerBase|  1| query client disconnected 'Unknown from 37.59.31.160:42207'(id:354) reason 'reasonmsg=disconnecting'
2015-08-23 23:06:33.615476|INFO    |VirtualServer |  1| client (id:81) was removed from servergroup 'Server Admin'(id:6) by client 'Somnus'(id:480)
2015-08-23 23:06:38.536944|INFO    |VirtualServer |  1| client (id:81) was removed from servergroup 'super duper admin'(id:9) by client 'Somnus'(id:480)
2015-08-23 23:06:41.910213|INFO    |VirtualServer |  1| client (id:81) was removed from servergroup 'JC'(id:13) by client 'Somnus'(id:480)
2015-08-23 23:06:49.415973|INFO    |VirtualServer |  1| client (id:81) was added to servergroup 'JC'(id:13) by client 'Somnus'(id:480)
2015-08-24 03:53:34.961810|INFO    |VirtualServer |  1| client (id:81) was added to servergroup 'super duper admin'(id:9) by client 'Ursus'(id:81)
2015-08-24 03:53:53.493837|INFO    |VirtualServer |  1| client (id:81) was added to servergroup 'Server Admin'(id:6) by client 'Ursus'(id:81)
2015-08-24 04:49:23.579782|INFO    |VirtualServerBase|  1| channel 'Quarter for the Wicked'(id:29) edited by 'Somnus'(id:480)
2015-08-24 04:52:20.379666|INFO    |VirtualServerBase|  1| channel 'Quarter for the Wicked'(id:29) edited by 'Somnus'(id:480)
2015-08-24 04:55:05.471564|INFO    |VirtualServerBase|  1| channel 'Quarter for the Wicked'(id:29) edited by 'Somnus'(id:480)
2015-08-24 15:10:28.606409|INFO    |VirtualServer |  1| file upload to (id:9), '/Capture.PNG' by client 'Rudy_temp'(id:496)
2015-08-24 15:10:46.762822|INFO    |VirtualServer |  1| file download from (id:9), '/Capture.PNG' by client 'wagex'(id:6)
2015-08-25 02:23:14.881057|INFO    |VirtualServer |  1| client (id:81) was removed from servergroup 'super duper admin'(id:9) by client 'Ritsu'(id:349)
2015-08-25 02:23:20.579818|INFO    |VirtualServer |  1| client (id:81) was removed from servergroup 'Server Admin'(id:6) by client 'Ritsu'(id:349)
