2014-12-16 21:51:05.037689|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2014-12-23 16:31:26.528688|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:142) with values (value:1306432415) was added by 'ross'(id:6) to channel 'H1Z1'(id:55)
2014-12-24 04:25:21.366701|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:142) with values (value:-1497323793) was added by 'ross'(id:253) to channel 'Mallu is bae'(id:57)
2014-12-24 04:34:13.882159|INFO    |VirtualServer |  1| client 'Retroactively'(id:7) was added to channelgroup 'Channel Admin'(id:5) by client 'Retroactively'(id:7) in channel 'Steam Games'(id:8)
2014-12-24 04:34:23.714721|INFO    |VirtualServer |  1| client (id:7) was added to servergroup 'Server Admin'(id:6) by client 'Retroactively'(id:7)
2014-12-24 04:34:34.305327|INFO    |VirtualServer |  1| client 'ross'(id:253) was added to channelgroup 'Channel Admin'(id:5) by client 'ross'(id:253) in channel 'Steam Games'(id:8)
2014-12-24 04:34:40.349673|INFO    |VirtualServer |  1| client (id:7) was added to servergroup 'Normal'(id:7) by client 'Retroactively'(id:7)
2014-12-24 04:34:46.664034|INFO    |VirtualServer |  1| client 'Retroactively'(id:7) was added to channelgroup 'Guest'(id:8) by client 'ross'(id:253) in channel 'Steam Games'(id:8)
2015-01-02 21:19:53.885414|INFO    |VirtualServer |  1| client 'DarkDurp'(id:295) was added to channelgroup 'Voice'(id:7) by client 'Pedobear'(id:282) in channel 'Dick Wrinkle'(id:60)
2015-01-10 03:31:02.824218|INFO    |VirtualServer |  1| permission 'b_client_is_priority_speaker'(id:177) with values (value:1) was added by 'ross'(id:253) for client (id:253) and channel 'A Realm Reborn'(id:29)
2015-01-10 03:31:07.442483|INFO    |VirtualServer |  1| permission 'b_client_is_priority_speaker'(id:177) with values (value:1) was added by 'Retroactively'(id:7) for client (id:7) and channel 'A Realm Reborn'(id:29)
2015-01-10 03:53:26.827091|INFO    |VirtualServer |  1| client (id:7) was removed from servergroup 'Server Admin'(id:6) by client 'Trance Reality'(id:4)
2015-01-10 03:53:33.182454|INFO    |VirtualServer |  1| client (id:7) was removed from servergroup 'Evan Allmighty'(id:11) by client 'Trance Reality'(id:4)
2015-01-10 03:53:46.545219|INFO    |VirtualServer |  1| client (id:253) was removed from servergroup 'super duper admin'(id:9) by client 'Trance Reality'(id:4)
2015-01-10 03:53:54.638682|INFO    |VirtualServer |  1| client (id:253) was removed from servergroup 'Server Admin'(id:6) by client 'Trance Reality'(id:4)
2015-01-10 03:54:20.911184|INFO    |VirtualServer |  1| client (id:253) was added to servergroup 'super duper admin'(id:9) by client 'Trance Reality'(id:4)
2015-01-10 03:54:29.718688|INFO    |VirtualServer |  1| client (id:4) was added to servergroup 'super duper admin'(id:9) by client 'Trance Reality'(id:4)
2015-01-10 03:54:49.139799|INFO    |VirtualServer |  1| client (id:7) was added to servergroup 'Evan Allmighty'(id:11) by client 'Trance Reality'(id:4)
2015-01-10 03:54:54.341096|INFO    |VirtualServer |  1| client (id:7) was added to servergroup 'super duper admin'(id:9) by client 'Retroactively'(id:7)
2015-01-10 03:54:59.090368|INFO    |VirtualServer |  1| client (id:4) was removed from servergroup 'super duper admin'(id:9) by client 'Trance Reality'(id:4)
2015-01-10 03:55:02.841583|INFO    |VirtualServer |  1| client (id:7) was removed from servergroup 'super duper admin'(id:9) by client 'Retroactively'(id:7)
2015-01-10 03:55:29.922132|INFO    |VirtualServer |  1| client (id:7) was added to servergroup 'Server Admin'(id:6) by client 'Retroactively'(id:7)
2015-01-10 03:56:34.016798|INFO    |VirtualServer |  1| client (id:253) was added to servergroup 'Server Admin'(id:6) by client 'Retroactively'(id:7)
2015-01-10 03:57:09.904850|INFO    |VirtualServer |  1| client (id:7) was added to servergroup 'super duper admin'(id:9) by client 'Retroactively'(id:7)
2015-01-10 03:57:29.031944|INFO    |VirtualServer |  1| client (id:4) was added to servergroup 'super duper admin'(id:9) by client 'Trance Reality'(id:4)
2015-01-10 03:58:30.951486|INFO    |VirtualServer |  1| client (id:7) was removed from servergroup 'super duper admin'(id:9) by client 'Retroactively'(id:7)
2015-01-10 03:58:37.623868|INFO    |VirtualServer |  1| permission 'b_client_is_priority_speaker'(id:177) was deleted by 'Retroactively'(id:7) for client (id:7) and channel 'A Realm Reborn'(id:29)
2015-01-10 03:59:01.345224|INFO    |VirtualServer |  1| client 'Retroactively'(id:7) was added to channelgroup 'Channel Admin'(id:5) by client 'Retroactively'(id:7) in channel 'General Chat'(id:30)
2015-01-10 04:02:03.026616|INFO    |VirtualServerBase|  1| stopped
